Handle,Max Rating_x,Result,Max Rating_y,Solved Problems,Problem Count
MysticPanda,2101,Yes,2101,"{(1265, 'D'), (1300, 'D'), (1216, 'C'), (1091, 'D'), (1467, 'B'), (1272, 'E'), (1148, 'C'), (1469, 'D'), (1176, 'D'), (1209, 'D'), (1253, 'D'), (1268, 'A'), (894, 'B'), (977, 'F'), (1292, 'B'), (1629, 'D'), (1176, 'E'), (1261, 'A'), (1270, 'D'), (1216, 'E1'), (1230, 'C'), (1239, 'A'), (1525, 'D'), (1175, 'D'), (1230, 'D'), (1285, 'D'), (1538, 'D'), (1516, 'C')}",28
BunBunChocolat,2030,Yes,2030,"{(1849, 'D'), (1851, 'F'), (1850, 'H'), (1867, 'D'), (1856, 'E1'), (1869, 'D1')}",6
NightSky,2004,Yes,2004,"{(1793, 'D'), (1833, 'G'), (1782, 'D'), (1666, 'L'), (1714, 'G'), (1529, 'D'), (1709, 'C'), (1582, 'F1'), (1689, 'D'), (1592, 'C'), (1581, 'C'), (1810, 'D'), (5, 'C'), (1611, 'E1'), (1823, 'D'), (1715, 'C'), (1451, 'D'), (1873, 'H'), (1627, 'D'), (1692, 'H'), (1551, 'D1'), (1617, 'D1'), (1783, 'C'), (1501, 'C'), (1556, 'C'), (1708, 'D'), (1688, 'C'), (1666, 'C'), (1626, 'C'), (1833, 'F'), (1512, 'G'), (1538, 'D'), (1872, 'F'), (1591, 'D'), (1573, 'C'), (1467, 'C'), (1729, 'F'), (1620, 'E'), (1825, 'D1'), (1586, 'C'), (1497, 'E1'), (1706, 'D1'), (1619, 'D'), (1709, 'D'), (1702, 'F'), (1550, 'C'), (1713, 'D'), (1527, 'B2'), (1768, 'D'), (1799, 'C'), (1719, 'D1'), (1658, 'C'), (1821, 'D'), (1715, 'D'), (1704, 'D'), (16, 'C'), (1475, 'D'), (1744, 'E2'), (1358, 'D'), (1729, 'E'), (1475, 'G'), (1512, 'F'), (1554, 'C'), (1169, 'C'), (1620, 'C'), (1809, 'D'), (1613, 'D'), (1602, 'D'), (1516, 'C'), (1721, 'D'), (1463, 'C'), (1694, 'D'), (1826, 'D'), (1870, 'D'), (1313, 'C2'), (404, 'C'), (1543, 'D1'), (1731, 'C'), (1560, 'F1'), (1471, 'D'), (14, 'D'), (1475, 'F'), (1801, 'B'), (228, 'E'), (1829, 'H'), (1594, 'D'), (1862, 'F'), (1805, 'D'), (1611, 'F'), (1814, 'B'), (1619, 'E'), (1792, 'D'), (1695, 'C'), (1579, 'E2'), (1562, 'D1'), (1556, 'D'), (1701, 'D'), (1593, 'D2'), (1800, 'F'), (1554, 'B'), (319, 'B'), (1474, 'C'), (1879, 'D'), (1611, 'E2'), (1621, 'C'), (1722, 'F'), (1688, 'E'), (1608, 'C'), (1426, 'E'), (1791, 'G2'), (1808, 'C'), (1586, 'D'), (1731, 'D'), (1775, 'D'), (1579, 'F'), (1535, 'D'), (67, 'A'), (1560, 'E'), (1770, 'C'), (1537, 'D'), (1719, 'D2'), (1552, 'D'), (1697, 'D'), (1807, 'F'), (1690, 'F'), (1798, 'C'), (1820, 'D'), (1569, 'D'), (1714, 'F'), (1618, 'E'), (1866, 'C')}",131
clbclb,2081,Yes,2081,"{(1835, 'A'), (1879, 'D'), (1558, 'B'), (1500, 'A'), (1443, 'D'), (1859, 'D'), (1470, 'B'), (1503, 'B'), (1586, 'C'), (1852, 'A'), (1586, 'D'), (1445, 'D'), (1582, 'F1'), (1436, 'D'), (1801, 'C'), (1592, 'C'), (1810, 'D'), (1817, 'B'), (1819, 'B'), (1852, 'B'), (1517, 'D'), (1601, 'B'), (1801, 'B'), (1854, 'A2'), (1572, 'A'), (1396, 'B'), (1594, 'D'), (1824, 'B1'), (1548, 'B'), (1528, 'B'), (1554, 'C'), (1508, 'A'), (1446, 'B'), (1477, 'A'), (1556, 'C'), (1413, 'C'), (1554, 'D'), (1598, 'D'), (1435, 'D'), (1580, 'A'), (1556, 'D'), (1525, 'D'), (1785, 'B'), (1554, 'B'), (1569, 'D'), (1508, 'B'), (1443, 'F'), (1404, 'B'), (1437, 'C'), (1842, 'D')}",50
spsicio,2037,Yes,2037,"{(1747, 'D'), (600, 'C'), (1637, 'D'), (1624, 'G'), (1870, 'D'), (1799, 'D1'), (1644, 'E'), (1709, 'C'), (1582, 'F1'), (1801, 'C'), (1348, 'D'), (1810, 'D'), (14, 'D'), (1819, 'B'), (1799, 'C'), (1172, 'B'), (1801, 'B'), (1625, 'C'), (1658, 'C'), (1746, 'D'), (1779, 'D'), (1739, 'D'), (1794, 'D'), (1650, 'E'), (1740, 'E'), (1651, 'D'), (1061, 'C'), (1629, 'D'), (1631, 'D'), (1809, 'D'), (1644, 'D'), (1593, 'D2'), (1626, 'C'), (1208, 'D'), (1096, 'D'), (1635, 'D'), (1375, 'D')}",37
Yaimsea,2179,Yes,2179,"{(1591, 'D'), (1661, 'C'), (1637, 'D'), (1879, 'D'), (1670, 'D'), (883, 'I'), (1826, 'D'), (1870, 'D'), (1672, 'D'), (1661, 'D'), (1621, 'C'), (510, 'D'), (1644, 'E'), (1856, 'E1'), (455, 'B'), (730, 'B'), (1608, 'C'), (1841, 'C'), (1861, 'D'), (1810, 'D'), (1647, 'D'), (1656, 'D'), (1834, 'D'), (1092, 'F'), (1625, 'C'), (1658, 'C'), (1836, 'C'), (1867, 'D'), (1684, 'D'), (1673, 'D'), (1627, 'D'), (1697, 'D'), (1651, 'D'), (1814, 'B'), (459, 'E'), (1783, 'C'), (1620, 'C'), (1677, 'C'), (1631, 'D'), (1660, 'F1'), (1864, 'D'), (1644, 'D'), (1659, 'D'), (1635, 'D'), (1677, 'B'), (1842, 'D')}",46
jahangard,1965,Yes,1965,"{(1250, 'J'), (1047, 'C'), (983, 'A'), (1265, 'D'), (1421, 'D'), (120, 'H'), (219, 'D'), (1118, 'E'), (1260, 'C'), (954, 'C'), (1027, 'D'), (1267, 'J'), (459, 'D'), (1293, 'D'), (276, 'D'), (1176, 'D'), (474, 'D'), (5, 'C'), (463, 'D'), (61, 'E'), (1267, 'E'), (923, 'A'), (16, 'E'), (606, 'D'), (126, 'B'), (1244, 'D'), (1321, 'D'), (566, 'D'), (1325, 'D'), (1252, 'H'), (1216, 'E1'), (552, 'C'), (1221, 'D'), (1287, 'D'), (607, 'B'), (1056, 'C'), (706, 'D'), (110, 'E'), (1216, 'C'), (448, 'C'), (510, 'D'), (1326, 'D2'), (585, 'B'), (1269, 'C'), (1291, 'D'), (417, 'D'), (1251, 'D'), (1267, 'L'), (547, 'B'), (533, 'C'), (1279, 'D'), (500, 'D'), (427, 'C'), (645, 'D'), (894, 'B'), (1176, 'E'), (1118, 'C'), (1281, 'D'), (1173, 'C'), (1175, 'D'), (1230, 'D'), (1250, 'B'), (605, 'B'), (1178, 'E'), (1109, 'B'), (1186, 'C'), (1203, 'D2'), (513, 'B2'), (292, 'D'), (1247, 'D'), (118, 'D'), (1278, 'C'), (1327, 'E'), (776, 'C'), (1282, 'C'), (833, 'A'), (371, 'D'), (1187, 'C'), (1392, 'D'), (626, 'D'), (1157, 'E'), (582, 'B'), (1185, 'C2'), (1207, 'D'), (228, 'E'), (25, 'C'), (597, 'C'), (687, 'C'), (436, 'C'), (1354, 'D'), (178, 'B3'), (557, 'C'), (1081, 'D'), (20, 'A'), (1156, 'B'), (610, 'C'), (1061, 'C'), (1182, 'C'), (1237, 'C1'), (656, 'A'), (1393, 'C'), (1173, 'D'), (484, 'A'), (1287, 'C'), (988, 'D'), (480, 'B'), (319, 'B'), (295, 'B'), (1041, 'E'), (466, 'C'), (1428, 'D'), (721, 'C'), (61, 'D'), (327, 'D'), (909, 'E'), (527, 'D'), (580, 'D'), (1339, 'D'), (158, 'E'), (1242, 'B'), (292, 'E'), (553, 'B'), (41, 'E'), (479, 'E'), (914, 'D'), (518, 'D'), (194, 'C'), (1180, 'D'), (1312, 'D'), (546, 'D'), (848, 'B'), (993, 'B'), (888, 'E'), (687, 'B'), (1249, 'E'), (1138, 'B'), (1281, 'C'), (1154, 'E'), (1303, 'D'), (1230, 'C'), (1207, 'E'), (189, 'D'), (187, 'B'), (1010, 'B')}",144
SimilarifiedFate,1964,Yes,1964,"{(1850, 'H'), (1442, 'A'), (1862, 'F'), (1254, 'A'), (1442, 'B'), (1066, 'E')}",6
shakhnoov,2081,Yes,2081,"{(1793, 'D'), (1859, 'D'), (1799, 'D1'), (1856, 'E1'), (1861, 'D'), (1777, 'C'), (1759, 'F'), (1746, 'D'), (1868, 'B1'), (1715, 'C'), (1867, 'D'), (1776, 'F'), (1783, 'C'), (1688, 'C'), (598, 'D'), (1872, 'F'), (1842, 'D'), (1802, 'D'), (1846, 'G'), (1841, 'C'), (1706, 'D1'), (1619, 'D'), (1846, 'E2'), (1768, 'D'), (617, 'D'), (1834, 'D'), (1799, 'C'), (1719, 'D1'), (1715, 'D'), (1781, 'D'), (1847, 'D'), (1744, 'E2'), (1740, 'E'), (1678, 'B2'), (1678, 'E'), (1849, 'D'), (1809, 'D'), (1787, 'D'), (1846, 'F'), (1773, 'K'), (1835, 'A'), (1848, 'C'), (1463, 'C'), (1749, 'D'), (1826, 'D'), (1773, 'A'), (1852, 'A'), (1731, 'C'), (1777, 'D'), (1852, 'B'), (1802, 'E'), (1854, 'A2'), (1779, 'D'), (1684, 'D'), (1805, 'D'), (1814, 'B'), (1619, 'E'), (1792, 'D'), (1579, 'E2'), (1717, 'D'), (1818, 'D'), (1699, 'C'), (1660, 'F1'), (1409, 'E'), (1463, 'D'), (600, 'C'), (1688, 'E'), (1426, 'E'), (1731, 'D'), (1797, 'D'), (1775, 'D'), (1735, 'D'), (1770, 'C'), (1675, 'F'), (1759, 'G'), (1690, 'F'), (1769, 'D1'), (1798, 'C'), (1303, 'D'), (1765, 'D'), (1780, 'D')}",81
Kyooooma,2080,Yes,2080,"{(1770, 'C'), (1746, 'D'), (1779, 'D'), (1861, 'D'), (1743, 'D'), (1782, 'D'), (1864, 'D'), (1729, 'F'), (1870, 'D'), (1550, 'C'), (1360, 'G'), (1729, 'E'), (1401, 'D'), (1834, 'D'), (1538, 'D'), (1719, 'D1'), (1720, 'D1'), (1750, 'D')}",18
